    20     185.3196     179.4630     180.8378
    20     184.9018     181.4409     178.1080
    20     180.8985     176.9668     182.2036
    20     184.5407     185.9122     181.2226
    20     178.6481     180.2658     183.6260
    20     179.5363     184.1025     180.0527
    20     177.2655     177.4812     177.0367
    20     181.0366     180.6666     184.1300
    20     175.8258     176.5854     180.3282
    20     174.7455     180.8208     176.1702
    20     178.8605     175.2399     179.6170
    20     175.2044     181.5682     182.3152
    20     178.1174     183.8956     181.4144
    20     177.4845     174.9601     179.6960
    20     182.4019     176.5819     181.4543
    20     182.1737     180.4490     183.8449
    20     180.8835     178.7664     182.8260
    20     181.1620     181.6427     180.3193
    20     182.0741     185.0510     178.0714
    20     179.2620     182.2441     181.9297
    20     183.3686     178.2959     184.3205
    20     180.4620     180.1211     178.6921
    20     185.0540     182.2449     183.1334
    20     185.4386     182.9775     178.2723
    20     178.4866     181.6338     183.2854
    20     183.2550     178.9693     182.1040
    20     182.1853     177.4647     184.3770
    20     179.1277     179.2919     180.5315
    20     178.5776     184.2862     178.6558
    20     182.7315     178.9115     176.7652
    20     177.4409     174.7928     176.6064
    20     185.1127     179.4403     181.0148
    20     182.1663     182.1156     183.4630
    20     180.7773     185.3257     181.7858
    20     178.0917     182.4612     187.6310
    20     180.1507     181.8432     179.9583
    20     181.0015     179.0918     182.5189
    20     178.8975     183.4699     182.4860
    20     181.2597     182.0253     185.0185
    20     180.5380     182.2969     181.7333
    20     179.8815     178.5778     185.2347
    20     182.3962     178.8656     179.3056
    20     179.1077     180.0956     182.2111
    20     179.8094     178.9115     176.9007
    20     181.7117     179.6187     175.9807
    20     179.9098     180.4102     183.5190
    20     173.5224     181.5212     183.0436
    20     179.6984     175.1401     180.2021
    20     180.5298     184.7424     185.2799
    20     178.9941     183.2121     187.1091
    20     174.5338     175.0982     183.4415
    20     184.1735     181.3849     186.6412
    20     181.0962     180.1811     180.2790
    20     179.0712     182.5359     184.4735
    20     177.1776     178.8146     183.3138
    20     182.5786     180.1958     179.2001
    20     176.7056     182.0563     184.9988
    20     181.8356     177.0256     184.1035
    20     186.8295     182.9032     177.1310
    20     183.8342     182.1535     182.7451
    20     179.3610     176.0657     178.5075
    20     174.2919     179.9792     179.3306
    20     172.9734     175.9014     174.7459
    20     179.0155     176.3104     179.7805
    20     180.8126     180.2206     183.3236
    20     182.4183     187.0598     184.4246
    20     177.6605     179.2957     181.0868
    20     181.4752     177.9320     184.4653
    20     180.6557     176.2762     182.0504
    20     182.0603     176.9037     182.6766
    20     182.6395     179.7823     183.5043
    20     183.8858     182.0521     178.3392
    20     180.0569     177.6426     180.0623
    20     182.6532     182.4541     186.4816
    20     180.8726     181.0871     180.4335
    20     181.1018     180.7877     182.6141
    20     178.5942     180.2422     175.8130
    20     183.4751     181.6706     180.5475
    20     176.9238     178.4504     181.6011
    20     186.4243     180.8134     175.9014
    20     179.7794     182.3223     180.1467
    20     179.1086     176.5463     184.2458
    20     178.4743     176.5986     182.3043
    20     178.9030     178.0669     176.8301
    30     165.5868     165.5505     169.1949
    30     167.7267     169.7412     171.3670
    30     167.4344     167.7961     172.1420
    30     171.5596     171.6908     171.6361
    30     167.2333     169.9027     172.5966
    30     168.9491     168.9114     167.6007
    30     174.1613     177.5329     171.3189
    30     167.7437     167.6145     168.5651
    30     168.5639     172.1913     165.8075
    30     163.5952     166.1159     171.6541
    30     173.9018     173.4064     168.0703
    30     171.7909     165.9663     171.7757
    30     169.9227     175.5150     173.5264
    30     173.6128     171.3926     168.5616
    30     171.8153     170.5989     170.3672
    30     167.8459     168.8668     166.1954
    30     168.2880     166.8386     168.7742
    30     167.9636     167.5369     173.1967
    30     171.1459     171.8038     166.9825
    30     166.1810     172.0890     173.8018
    30     170.9061     168.5796     175.7269
    30     165.6431     170.8953     170.6291
    30     167.6505     166.1357     170.1379
    30     167.7009     171.5792     170.0007
    30     165.4632     169.9726     169.9163
    30     173.5756     172.9655     174.0328
    30     171.7649     166.7616     172.0547
    30     173.8020     169.0413     168.2858
    30     171.4716     166.8095     171.2052
    30     170.3281     173.6620     169.6975
    30     165.1805     165.9428     172.1961
    30     168.3892     167.3151     166.0188
    30     166.8509     166.4121     168.6877
    30     171.1210     176.0195     174.7212
    30     165.5365     168.3719     174.0050
    30     164.5798     169.0139     178.7892
    30     169.9825     171.1716     170.4752
    30     166.5009     169.1804     174.7755
    30     171.6105     172.1855     166.6417
    30     165.2830     167.0530     167.6896
    30     167.3765     168.7462     171.4794
    30     167.8460     173.7470     173.4900
    30     172.8703     169.9884     170.5773
    30     170.2254     168.9743     167.0475
    30     169.2197     166.1216     170.3427
    30     166.0071     173.7185     168.3541
    30     173.1583     166.8258     163.1320
    30     165.8729     171.4555     173.8690
    30     167.0893     166.8067     172.8846
    30     166.5914     164.9833     170.2548
    30     167.9342     169.3693     172.2970
    30     169.0386     168.0345     174.2739
    30     167.7923     168.1181     174.0758
    30     179.3040     169.3934     164.2573
    30     163.9515     165.3590     172.4246
    30     171.6274     171.8098     171.6234
    30     168.5412     170.7539     170.3808
    30     171.0130     170.8002     177.8813
    30     172.4458     170.7644     166.4930
    30     168.8279     172.9261     169.7977
    30     173.2006     174.7228     172.0178
    30     173.1888     168.2897     174.6632
    30     172.6424     167.1280     173.3105
    30     170.3833     169.5949     166.6378
    30     171.9444     164.1058     169.2805
    30     173.2889     170.0596     175.2019
    30     166.9489     169.6040     176.5927
    30     172.0517     167.2407     169.8531
    30     168.3332     168.4244     170.2447
    30     169.7046     170.6663     174.9544
    30     168.4382     173.5452     176.0501
    30     167.4189     172.5170     176.1957
    30     172.2490     167.0375     168.1902
    30     172.8979     162.3388     171.5587
    30     167.5154     171.5103     174.1283
    30     170.3752     172.2479     175.2575
    30     169.7585     171.5789     177.1078
    30     166.0576     171.0130     171.6881
    30     163.9620     166.2850     170.7479
    30     169.1916     166.2983     170.3630
    30     170.7155     166.9141     171.5993
    30     168.1105     167.7494     174.8748
    30     173.7411     169.2031     165.1605
    30     166.2652     171.9987     171.2125
    30     167.9355     174.7883     180.5106
    30     169.2060     172.9249     174.2904
    30     169.7701     170.3778     174.5518
    30     166.3669     167.4393     163.7616
    30     169.8984     169.0975     171.6211
    30     166.5771     174.9291     170.6219
    30     173.1505     173.3481     174.0732
    30     169.9040     170.8099     167.5796
    30     175.2380     166.6051     176.6568
    30     169.8935     169.9978     172.1857
    30     171.6834     172.7836     170.2802
    30     169.8716     172.7182     175.7411
    30     168.2512     167.9377     175.5835
    30     167.7918     167.4608     172.3271
    30     161.7080     175.0545     167.3484
    30     172.9542     170.4758     171.5776
    40     157.3725     158.5041     160.0842
    40     160.1376     167.1548     164.9123
    40     157.2978     163.4853     155.2718
    40     158.2331     161.0271     161.4957
    40     156.0162     160.2227     166.4457
    40     156.6716     161.0270     167.0275
    40     158.7453     154.2973     158.6103
    40     160.2268     167.8180     160.8250
    40     154.9581     161.8777     160.9909
    40     157.1404     160.8433     166.8091
    40     161.1197     158.0055     162.4313
    40     160.0152     165.5270     161.0782
    40     158.7850     161.8250     150.9608
    40     155.8276     161.2411     151.6401
    40     158.0596     160.2442     161.0493
    40     157.4533     169.0800     153.2906
    40     160.0777     167.3033     162.4386
    40     163.6203     159.9978     160.3828
    40     161.3191     158.2346     165.8258
    40     164.6275     161.8575     164.3814
    40     162.9917     161.6530     161.2088
    40     159.7472     163.7341     158.6321
    40     160.6951     166.2697     159.8802
    40     162.9958     162.5997     157.4670
    40     163.9594     163.0118     161.1097
    40     164.2788     159.1194     157.0457
    40     162.8313     163.1624     160.5161
    40     161.2428     162.4647     158.2440
    40     156.9757     164.2315     166.7940
    40     156.0012     163.3311     160.5558
    40     158.1079     155.6892     157.6326
    40     162.4444     161.5748     158.6523
    40     161.1574     160.2862     166.5350
    40     160.9198     159.2241     159.5470
    40     159.3680     158.6272     160.9621
    40     161.8806     159.2468     159.8863
    40     160.0538     156.1356     159.7250
    40     159.4040     159.9760     158.0972
    40     163.1246     160.7793     167.6129
    40     158.0812     158.1532     161.0618
    40     160.0286     158.3076     161.6794
    40     165.4463     160.1097     155.2564
    40     162.1334     156.5657     161.1038
    40     152.2053     162.6064     161.5599
    40     161.4430     165.3048     160.8157
    40     165.9880     161.7033     155.8714
    40     157.3312     158.5481     166.7919
    40     163.3404     165.5108     165.5475
    40     159.8762     158.7135     167.2960
    40     165.8039     164.0571     163.7955
    40     161.9461     159.5895     157.3157
    40     156.2156     154.9349     164.3880
    40     156.9673     157.6563     163.1823
    40     157.0572     161.1157     165.7487
    40     156.5093     162.5798     159.0309
    40     162.6654     160.1078     157.0072
    40     163.3696     159.2447     163.0894
    40     163.6775     156.6566     161.9467
    40     158.2736     162.1953     160.6912
    40     163.3834     159.1082     160.9436
    40     164.2047     159.4267     162.4847
    40     163.1662     162.0261     156.5131
    40     159.6818     160.6292     158.4990
    40     161.8876     154.3891     154.8269
    40     158.5298     158.3981     164.8537
    40     149.8156     159.0924     161.6511
    40     156.1715     160.2975     156.8405
    40     155.4449     156.1607     155.9035
    40     159.1479     163.3002     165.2380
    40     157.1616     157.4973     158.5623
    40     162.8619     160.0478     167.9609
    40     163.3012     158.7280     160.1651
    40     155.4873     165.9262     161.5970
    40     162.1901     164.8613     162.4161
    40     158.2777     160.3744     158.6907
    40     160.9516     163.2704     156.8723
    40     157.2277     165.3318     155.1446
    40     168.4782     156.8005     162.8950
    40     162.0217     158.2216     159.4191
    40     164.6519     160.3754     160.9038
    40     162.2378     163.2408     160.7664
    40     164.4301     155.0042     161.3274
    40     164.4153     155.6017     151.6207
    40     158.9216     160.7380     169.5314
    40     162.2552     158.4929     163.4433
    40     164.6962     161.1293     159.2889
    40     161.1127     163.1146     161.5069
    40     161.0483     160.2921     162.7809
    40     157.1453     154.7067     160.6626
    40     158.4031     158.3310     162.8803
    40     164.4535     156.1368     166.0838
    40     156.8711     156.2668     154.8428
    40     157.1747     161.6766     164.7012
    40     160.4741     159.3105     157.6267
    40     165.7525     157.0646     162.2207
    40     159.5059     163.2579     160.3744
    40     158.2973     162.7688     159.7694
    40     161.3457     154.0098     157.1938
    40     160.8153     156.3115     156.9268
    40     160.3109     162.4698     163.3959
    50     149.0179     145.1188     153.1720
    50     148.8617     150.3073     154.6177
    50     157.3898     146.4423     150.3289
    50     145.5513     150.4485     149.8368
    50     145.5277     151.2162     158.7611
    50     148.9534     149.8575     152.2737
    50     150.1755     147.3537     148.5776
    50     150.5853     147.3869     146.6816
    50     147.0441     150.4450     149.2931
    50     152.3160     150.9482     153.9410
    50     147.9380     146.2787     153.8302
    50     153.5513     146.4700     154.0482
    50     152.5143     151.4700     145.3906
    50     151.1260     148.4985     151.7621
    50     152.2148     152.7319     147.3473
    50     147.0870     150.6433     148.2028
    50     146.2873     149.2565     152.9334
    50     144.5615     155.3010     144.7155
    50     149.1910     144.7505     150.2691
    50     149.7330     150.1407     151.1967
    50     146.2426     150.8285     145.7634
    50     153.5030     149.2495     150.6038
    50     145.0872     149.0779     153.6417
    50     146.7694     154.0635     153.4868
    50     146.9625     152.7133     152.6192
    50     144.9670     150.5955     151.7734
    50     152.6572     149.4526     146.1565
    50     151.7277     149.9970     150.4899
    50     150.1716     148.5452     150.9024
    50     147.0587     148.5302     151.8525
    50     143.9105     144.2775     153.8652
    50     151.3253     148.1253     149.3845
    50     155.0626     152.8706     153.3279
    50     151.6916     143.8565     150.4302
    50     149.4354     147.1690     150.9697
    50     150.3222     147.3342     152.1267
    50     147.0160     152.3354     149.5856
    50     148.9888     151.7322     148.2765
    50     152.1490     147.4607     154.6868
    50     148.2635     152.9515     146.4023
    50     153.5125     152.5435     151.9360
    50     147.3808     150.3821     149.9090
    50     155.5970     153.8309     153.0314
    50     152.5979     151.8980     150.7623
    50     148.0243     151.8622     155.8404
    50     161.8634     147.8522     148.5154
    50     151.5789     148.6681     150.2480
    50     150.3075     145.6722     148.6754
    50     147.9213     145.5041     153.5847
    50     150.4260     145.0334     154.4299
    50     148.0836     144.3338     153.7591
    50     148.3754     149.0941     151.4603
    50     148.1321     154.8473     147.2928
    50     150.1689     153.6129     158.6848
    50     150.6367     151.2985     151.0064
    50     148.4061     154.4983     139.0816
    50     151.3379     154.8005     154.0261
    50     150.9874     153.8877     151.8529
    50     146.4569     150.6168     154.4244
    50     148.9553     150.5471     147.7010
    50     152.5228     150.0376     148.5643
    50     157.6197     149.1496     155.3611
    50     156.3945     152.8471     149.5615
    50     147.0237     150.4025     148.5963
    50     145.7825     146.3667     155.5832
    50     148.0252     153.3814     151.7384
    50     147.6887     152.7213     153.7764
    50     145.9279     154.1393     151.0060
    50     151.0313     146.6170     151.6594
    50     146.0023     149.9107     144.0243
    50     149.0777     156.0171     150.4735
    50     146.1032     152.1909     149.0348
    50     149.8564     155.9198     152.0912
    50     151.1769     155.7584     154.8871
    50     146.5994     153.9080     153.7844
    50     154.0378     150.4069     147.3242
    50     151.5155     148.7659     144.4771
    50     155.4444     147.8435     156.0536
    50     154.6938     148.0428     148.1091
    50     148.1002     151.3905     155.1744
    50     154.2050     153.0781     147.4168
    50     150.6245     151.2880     148.7538
    50     154.5686     148.5342     151.9479
    50     150.3786     148.8271     152.7468
    50     153.6359     147.6545     150.1808
    50     150.5181     151.8612     152.8187
    50     152.2166     150.2355     146.6653
    50     144.2014     154.7899     151.8130
    50     149.8288     149.5063     155.5087
    50     151.8978     153.1362     151.4461
    50     148.2219     146.5280     156.7178
    50     154.0329     149.0361     148.5527
    50     154.4160     151.8813     155.7303
    50     147.4323     147.3019     153.4972
    50     149.7369     146.1869     151.3555
    50     152.3183     144.0055     146.6173
    50     151.7637     152.0121     146.9727
    50     148.0440     147.0525     151.6595
    50     154.8856     153.3902     154.2423
    50     150.7722     149.9275     153.8799
    60     142.1496     144.5224     141.9202
    60     136.0320     149.6041     142.6629
    60     141.8092     144.9175     142.1268
    60     136.6695     143.2573     143.5026
    60     142.0132     144.9528     145.2333
    60     138.4703     137.1679     145.8386
    60     141.9557     136.2907     145.6592
    60     139.2768     132.2162     137.0490
    60     142.9051     142.4390     144.4592
    60     139.5109     138.2582     144.0204
    60     140.9944     136.3266     140.2468
    60     134.0435     139.7622     142.8325
    60     144.0683     141.2158     141.0864
    60     137.7853     146.0047     134.5845
    60     135.4594     138.8266     141.0335
    60     144.0399     140.1757     147.5221
    60     137.9473     138.3451     140.8651
    60     142.1150     145.7602     143.4483
    60     135.5788     133.5823     140.9585
    60     143.6730     142.2940     142.3182
    60     140.2667     142.1387     140.6688
    60     137.4182     138.0492     141.9309
    60     142.9052     141.4503     132.8704
    60     141.5111     143.0000     139.8031
    60     141.6218     137.3206     146.0094
    60     142.9935     143.5934     140.9121
    60     142.7888     140.6085     145.0478
    60     140.1779     142.9939     146.3382
    60     139.1907     141.2386     141.5123
    60     138.3557     142.5159     135.9637
    60     136.5469     141.7050     139.9211
    60     142.5097     138.5402     147.1746
    60     145.2093     138.8781     138.2562
    60     136.5407     140.0562     143.7016
    60     137.1412     139.0224     139.5575
    60     132.8320     141.1664     146.2514
    60     142.5492     144.5058     142.9225
    60     140.8325     140.8254     134.7772
    60     141.7965     144.1515     143.8128
    60     136.6649     143.2477     142.1965
    60     138.8443     141.1311     144.6743
    60     140.2098     141.5566     143.4903
    60     136.4017     140.9160     140.6316
    60     141.2274     141.9858     139.7781
    60     139.2101     137.2764     145.8822
    60     143.6003     146.3848     144.1268
    60     149.3857     144.1187     139.1370
    60     135.3507     144.9395     137.7918
    60     138.0408     141.7708     147.0038
    60     143.5828     142.1190     135.3146
    60     140.5022     144.4785     138.2288
    60     143.0392     146.6207     137.1976
    60     141.0884     129.0173     140.7174
    60     141.0769     138.5227     142.2486
    60     135.8902     141.4808     135.3908
    60     138.5621     145.5947     144.5148
    60     136.4758     139.6859     137.6172
    60     138.9556     135.9172     139.1013
    60     141.0375     139.0515     148.5358
    60     134.7986     138.0895     134.7202
    60     141.2803     142.8882     141.9294
    60     135.7835     146.5165     146.1506
    60     139.7791     132.8396     138.3107
    60     142.3038     137.3486     143.6536
    60     138.6205     139.4417     143.7532
    60     143.5282     141.8459     150.3283
    60     136.4950     144.1724     141.7662
    60     135.6823     138.2617     145.7612
    60     139.5635     144.1117     141.3836
    60     139.1335     136.0325     140.5368
    60     136.6576     140.4118     145.8925
    60     134.0697     143.9983     147.4296
    60     135.6142     137.8517     136.3611
    60     135.5738     139.8717     140.1517
    60     144.5541     144.3432     143.0627
    60     143.8482     142.6523     142.6964
    60     134.6185     137.9694     135.0625
    60     144.7489     139.7415     146.6594
    60     142.8345     139.9650     145.1295
    60     140.6819     141.0478     136.7833
    60     138.8567     142.6066     137.3817
    60     141.6999     141.6301     139.6386
    60     142.2615     138.8687     142.0652
    60     136.4909     140.7316     146.5083
    60     133.3734     142.9720     133.2494
    60     140.8399     141.7923     142.2534
    60     138.3434     144.0308     143.2765
    60     143.8569     145.2055     141.4759
    60     137.5408     134.0749     143.7905
    60     138.6056     146.2826     139.8933
    60     144.2383     144.2128     147.3420
    60     143.8244     142.3735     143.0019
    60     140.9278     142.4070     137.0924
    60     139.4163     140.5023     145.2061
    60     141.4860     139.3509     137.9453
    60     137.9307     139.7485     143.4056
    60     134.8921     138.2193     139.2461
    60     138.7289     140.5700     141.2943
    60     133.9997     137.3165     143.6605
    60     145.7650     138.8174     139.6432
    70     125.8201     132.8695     139.0621
    70     134.0031     132.9955     130.6971
    70     127.3873     135.2524     130.0180
    70     129.8712     126.9269     134.6164
    70     128.7131     132.2856     131.5275
    70     125.6930     137.4658     135.8455
    70     130.1414     130.2953     132.0136
    70     124.2941     133.9746     130.7288
    70     130.2676     132.3292     132.8965
    70     123.6727     126.3137     130.0782
    70     128.9991     123.1764     124.3069
    70     131.5379     130.1438     134.8204
    70     130.7528     134.0036     134.6503
    70     130.2265     131.5927     132.3898
    70     130.6989     132.2174     130.4331
    70     126.8486     126.4374     134.9888
    70     132.9509     135.4218     131.8037
    70     130.5587     130.3113     132.9274
    70     131.8065     131.3875     134.4879
    70     129.9061     132.7904     129.2837
    70     124.2972     129.6174     131.5526
    70     130.4456     133.4176     129.4258
    70     127.7259     127.1560     136.0818
    70     128.5074     128.5917     129.3424
    70     132.9309     131.8756     130.6270
    70     130.7556     127.3529     133.2392
    70     125.5557     128.9346     133.2111
    70     130.0750     130.1372     132.0088
    70     127.8377     137.5854     130.3355
    70     126.2223     129.3639     135.4059
    70     135.2936     126.8607     134.1669
    70     132.4565     131.1751     127.3256
    70     130.0864     130.5289     134.8890
    70     128.8913     132.7821     133.4877
    70     125.4586     124.1816     138.9341
    70     129.4310     125.5590     127.4336
    70     133.1214     127.4070     131.7271
    70     125.5073     129.9470     129.9248
    70     132.5399     127.2072     135.2098
    70     131.5647     136.4173     137.9375
    70     133.3043     128.2975     130.8380
    70     132.8624     130.0332     132.4993
    70     129.7977     129.1712     132.3710
    70     128.7250     129.5520     127.9216
    70     130.6286     128.5866     132.3351
    70     124.7473     131.6665     128.8801
    70     131.4835     132.3903     129.3927
    70     131.8938     129.2345     135.8579
    70     130.6406     136.9108     137.0393
    70     135.3141     133.1028     128.3019
    70     131.1969     133.4049     135.5228
    70     130.8545     128.7132     130.4069
    70     129.9371     129.6302     136.6980
    70     128.6921     126.7167     126.8948
    70     124.3172     129.2688     137.1701
    70     129.3123     130.6592     133.6112
    70     133.3207     126.4995     129.8804
    70     129.3184     131.5174     136.3398
    70     134.8268     134.4054     135.3312
    70     131.8553     130.1282     134.4439
    70     132.0293     130.7216     130.4077
    70     132.2981     129.4416     134.0778
    70     131.3341     130.3861     130.5476
    70     127.5438     135.2389     130.5079
    70     124.1064     125.2453     135.3167
    70     130.0613     129.0106     129.5669
    70     134.4911     125.5154     127.5018
    70     129.1601     132.0451     127.8564
    70     132.1135     132.4963     124.1594
    70     132.6419     130.2396     129.0561
    70     131.2076     129.2287     128.0268
    70     126.8859     129.0930     128.3389
    70     130.0681     133.4916     134.1793
    70     122.5071     124.5947     134.1794
    70     136.7144     132.9097     132.2911
    70     128.6152     126.2335     132.0562
    70     130.1964     130.0001     136.9402
    70     131.0988     135.1654     132.9021
    70     130.9321     138.9408     132.0675
    70     131.4120     123.9981     130.0350
    70     129.4394     125.9172     130.5581
    70     131.3311     130.6702     132.6325
    70     132.6413     129.8647     129.1776
    70     126.7193     131.4516     131.5149
    70     131.9207     129.6734     127.1673
    70     127.8500     131.5694     126.5292
    70     130.0042     125.6800     126.7594
    70     132.7575     128.4777     132.5430
    70     128.0934     132.6619     125.7097
    70     133.3236     133.3499     135.3712
    70     130.7162     134.7617     139.0809
    70     131.4463     128.6768     130.9700
    70     128.3276     122.3047     128.8179
    70     132.0132     127.6516     132.0282
    70     124.8784     125.9643     132.9995
    70     124.5377     127.9640     129.2983
    70     127.0801     135.0706     134.2184
    70     129.7712     133.6735     128.1954
    70     125.7372     128.9035     133.2197
    70     124.6145     129.4377     130.2073
    80     120.8209     121.5377     120.8765
    80     121.1685     119.8820     116.9840
    80     119.0981     122.8620     116.1390
    80     117.2915     122.1840     125.7912
    80     122.0999     116.2996     117.9822
    80     113.3240     119.3405     118.2705
    80     116.5546     117.5379     121.8552
    80     121.0390     123.8276     117.1596
    80     120.2364     119.2296     124.3002
    80     114.8060     121.8656     122.2322
    80     121.4200     130.1939     121.2498
    80     119.7432     118.2692     119.1318
    80     118.6461     116.7641     120.2808
    80     125.3636     116.9195     117.1512
    80     118.5964     116.9627     123.6349
    80     117.7260     120.9643     118.7784
    80     115.1371     123.6663     118.5708
    80     121.7367     122.1992     124.3297
    80     117.0329     121.4167     112.0369
    80     115.5600     121.6899     124.7773
    80     121.3905     126.8999     124.4873
    80     121.0035     120.5043     126.4213
    80     119.6568     122.0318     112.3177
    80     126.1272     124.5689     115.7490
    80     124.9900     113.7991     115.8119
    80     118.7248     122.5106     122.4070
    80     119.4846     117.3557     120.8590
    80     122.9831     121.6163     127.1223
    80     125.0225     123.2896     119.0158
    80     122.0964     124.9635     122.3913
    80     119.3272     114.4080     122.7212
    80     117.6253     120.7259     119.2708
    80     127.1764     117.2551     118.3842
    80     127.0660     116.9743     119.5755
    80     121.5670     119.8332     127.1643
    80     121.1178     120.3949     118.2376
    80     122.0866     119.1028     121.1051
    80     118.4111     126.3685     128.1280
    80     116.8030     124.4511     121.8917
    80     123.1615     124.0876     116.4458
    80     115.9544     119.4457     122.2675
    80     124.6959     127.6983     117.6894
    80     117.7475     116.4392     122.9684
    80     121.3494     118.7356     118.8719
    80     121.1968     123.3605     119.3210
    80     121.8601     114.3941     120.0272
    80     121.3409     119.2537     118.6218
    80     125.8718     120.7435     130.1361
    80     120.9246     116.1629     111.8183
    80     119.8187     113.8971     127.1062
    80     117.5635     119.1789     128.5620
    80     116.8845     119.1900     114.6461
    80     120.3001     118.4712     118.8344
    80     122.4632     124.2010     128.0137
    80     125.7406     121.6023     122.4013
    80     117.5021     119.7516     124.5407
    80     115.8976     121.0983     122.6216
    80     118.4799     116.7456     120.4975
    80     124.1349     121.6959     121.3547
    80     115.4043     120.6650     116.8330
    80     114.4270     123.1797     120.2662
    80     119.1955     122.1064     126.7611
    80     117.1984     121.6115     118.8522
    80     120.5537     121.6150     118.1572
    80     117.7843     119.8086     122.7443
    80     124.0748     120.0034     124.9774
    80     120.9279     122.9676     128.1093
    80     114.3950     118.6867     123.9176
    80     117.7809     119.5459     122.0079
    80     115.5642     123.9435     122.0420
    80     116.5695     121.6328     125.8166
    80     122.5031     119.7303     120.0385
    80     115.9290     119.2121     119.2255
    80     123.9519     119.8972     125.8369
    80     119.9063     119.9860     120.4592
    80     118.6341     124.0047     118.2755
    80     119.7253     119.2435     116.6080
